exper_id,average_loss_cov,n,eps,data_dim,mu,mu_out,par_reg1,learn_par,dicay_par,exper_iter,optim_iter,L,init_loc,date,time,std_loss_cov
45 ,58.456 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.001 ,0.5 ,3 ,200 ,2 ,0.0 ,2022-12-04 , 18:25
46 ,69.574 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.001 ,0.5 ,3 ,200 ,3 ,0.0 ,2022-12-04 , 18:29
47 ,53.788 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.1 ,3 ,200 ,1 ,0.0 ,2022-12-04 , 18:31
48 ,54.566 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.1 ,3 ,200 ,2 ,0.0 ,2022-12-04 , 18:34
49 ,57.008 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.1 ,3 ,200 ,3 ,0.0 ,2022-12-04 , 18:38
50 ,55.380 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.3 ,3 ,200 ,1 ,0.0 ,2022-12-04 , 18:40
51 ,56.940 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.3 ,3 ,200 ,2 ,0.0 ,2022-12-04 , 18:43
52 ,58.050 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.3 ,3 ,200 ,3 ,0.0 ,2022-12-04 , 18:47
53 ,56.265 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.5 ,3 ,200 ,1 ,0.0 ,2022-12-04 , 18:49
54 ,58.703 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.5 ,3 ,200 ,2 ,0.0 ,2022-12-04 , 18:52
55 ,60.310 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.5 ,3 ,200 ,3 ,0.0 ,2022-12-04 , 18:56
56 ,57.014 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.5 ,3 ,200 ,3 ,0.0 ,2022-12-04 , 19:00
57 ,57.135 ,5000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.5 ,3 ,200 ,3 ,0.0 ,2022-12-04 , 19:22
58 ,56.378 ,10000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.0001 ,0.5 ,3 ,200 ,3 ,0.0 ,2022-12-04 , 20:07
59 ,1.6661 ,10000 ,0.2 ,10 ,0.0 ,0.5 ,0.005 ,0.005 ,0.5 ,10 ,400 ,1 ,0.0 ,2022-12-05 , 19:10
60 ,2.7221 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.005 ,0.5 ,10 ,400 ,1 ,0.0 ,2022-12-05 , 20:49
61 ,0.7571 ,10000 ,0.2 ,10 ,0.0 ,0.5 ,0.005 ,0.005 ,0.5 ,10 ,200 ,1 ,0.0 ,2022-12-06 , 13:57
62 ,97.122 ,10000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.005 ,0.5 ,10 ,200 ,1 ,0.0 ,2022-12-06 , 14:57
63 ,2.7973 ,10000 ,0.2 ,40 ,0.0 ,0.5 ,0.005 ,0.005 ,0.5 ,1 ,20 ,1 ,0.0 ,2022-12-06 , 15:44
64 ,0.5106 ,10000 ,0.2 ,10 ,0.0 ,0.5 ,0.005 ,0.01 ,0.3 ,10 ,50 ,1 ,0.0 ,2022-12-06 , 18:25
65 ,57.071 ,10000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,50 ,1 ,0.0 ,2022-12-06 , 18:39
66 ,0.5033 ,10000 ,0.2 ,10 ,0.0 ,0.5 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-06 , 20:45
67 ,2.0243 ,1000 ,0.2 ,10 ,0.0 ,5.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-06 , 22:14
68 ,1.9676 ,1000 ,0.2 ,10 ,0.0 ,7.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-06 , 22:28
69 ,1.1294 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-06 , 23:14
70 ,56.274 ,10000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-06 , 23:17
71 ,2.1340 ,10000 ,0.2 ,10 ,0.0 ,3.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 01:29
72 ,56.643 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 03:10
73 ,56.698 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 03:24
74 ,55.873 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 03:38
75 ,2.6430 ,10000 ,0.2 ,10 ,0.0 ,5.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 03:45
76 ,55.561 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 03:52
77 ,54.480 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 04:05
78 ,56.881 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 04:19
79 ,1.3018 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 04:33
